date,close,name,volume
2012-08-27,11.1210192881,Bitcoin,0.0004372046086098325
2012-08-28,10.9477780892,Bitcoin,0.0003028861118713033
2012-08-29,10.7797137579,Bitcoin,0.00048592915264879407
2012-08-30,10.7220535187,Bitcoin,0.00015414096934507977
2012-08-31,10.296391581,Bitcoin,0.0002965860297061232
2012-09-01,9.9657996113,Bitcoin,6.76234816877354e-05
2012-09-02,9.9156543151,Bitcoin,0.00013615905143452093
2012-09-03,10.3263902291,Bitcoin,0.00011841227448604155
2012-09-04,10.3226336288,Bitcoin,0.00026872409744983593
2012-09-05,10.4798603588,Bitcoin,0.00018951587556462971
2012-09-06,10.8722278704,Bitcoin,0.0003336790807454611
2012-09-07,11.0071460006,Bitcoin,0.00013673234159565053
2012-09-08,10.8836002449,Bitcoin,0.0001369640753351762
2012-09-09,10.9004084527,Bitcoin,0.00012282258133863895
2012-09-10,10.9033508446,Bitcoin,0.0002514972305654513
2012-09-11,10.7924392654,Bitcoin,0.00048353996186509686
2012-09-12,11.017483099,Bitcoin,0.0002433216476629534
2012-09-13,11.2659579013,Bitcoin,0.00021537284282222518
2012-09-14,11.3354499274,Bitcoin,0.00021403074233137476
2012-09-15,11.5474178924,Bitcoin,5.979917154584139e-05
2012-09-16,11.6658458518,Bitcoin,0.00012933751786595136
2012-09-17,11.7362796594,Bitcoin,6.925431337149338e-05
2012-09-18,11.8725066469,Bitcoin,0.0003745880783341691
2012-09-19,12.30938714,Bitcoin,0.00012543116092701627
2012-09-20,12.4291648964,Bitcoin,7.690490313754944e-05
2012-09-21,12.1706843274,Bitcoin,0.00019916100330452403
2012-09-22,12.066135219,Bitcoin,8.178630065135346e-05
2012-09-23,11.9022801918,Bitcoin,0.0001083392892978184
2012-09-24,11.862035413,Bitcoin,0.00015205385975542799
2012-09-25,11.886503098,Bitcoin,0.0003049886142596361
2012-09-26,12.0295919822,Bitcoin,0.000302838398467918
2012-09-27,12.1108732057,Bitcoin,0.0003293047367246776
2012-09-28,12.0303063219,Bitcoin,0.000282919833190511
2012-09-29,12.2099633544,Bitcoin,5.809327890944712e-05
2012-09-30,12.1906410356,Bitcoin,1.721221309193169e-05
2012-10-01,12.0211888171,Bitcoin,0.000312984668928708
2012-10-02,12.4530595326,Bitcoin,0.00045987087366499134
2012-10-03,12.7854707028,Bitcoin,0.000490701592298043
2012-10-04,12.7028611294,Bitcoin,0.00031828425621503774
2012-10-05,12.3361553542,Bitcoin,0.0005406469161117823
2012-10-06,12.4181653973,Bitcoin,0.0001623347352221392
2012-10-07,11.9939318344,Bitcoin,0.0003226477044782687
2012-10-08,11.0757648505,Bitcoin,0.000285165243327767
2012-10-09,11.9406978956,Bitcoin,0.00019095635107749576
2012-10-10,11.9753078313,Bitcoin,0.00023381532917316232
2012-10-11,11.8253988271,Bitcoin,0.00023169082453505026
2012-10-12,11.9990838952,Bitcoin,7.248832273965584e-05
2012-10-13,11.9111440146,Bitcoin,4.791153557359536e-05
2012-10-14,11.8417431269,Bitcoin,3.308040393559401e-05
2012-10-15,11.4817117276,Bitcoin,0.0003368234881262366
2012-10-16,11.6081989682,Bitcoin,9.868256300164062e-05
2012-10-17,11.6912051907,Bitcoin,0.00029655824251116674
2012-10-18,11.7840314574,Bitcoin,0.00012534498641246234
2012-10-19,11.7218031701,Bitcoin,0.0009948709141508578
2012-10-20,11.6237310338,Bitcoin,6.90442033510469e-05
2012-10-21,11.45165443,Bitcoin,0.00020047865314651775
2012-10-22,11.4820083908,Bitcoin,0.00018710292043970877
2012-10-23,11.501261847,Bitcoin,0.0002655431029238366
2012-10-24,11.3631476982,Bitcoin,0.00031057628864701744
2012-10-25,11.016714307,Bitcoin,0.00030033357188368387
2012-10-26,10.3632592426,Bitcoin,0.00023254521282942695
2012-10-27,9.98723048091,Bitcoin,0.0001938452594705855
2012-10-28,10.522492712,Bitcoin,9.46581729193236e-05
2012-10-29,10.6175843468,Bitcoin,0.0002583560906506349
2012-10-30,10.664163017,Bitcoin,0.0002702680208977132
2012-10-31,10.8424116066,Bitcoin,0.0002970322318667975
2012-11-01,10.9162492289,Bitcoin,0.00016765330585237284
2012-11-02,10.6824819607,Bitcoin,0.00024033891065031068
2012-11-03,10.5454882296,Bitcoin,0.00015247322303460375
2012-11-04,10.5086863583,Bitcoin,0.00019474689063296902
2012-11-05,10.5988316223,Bitcoin,0.0005354042402884523
2012-11-06,10.6448569494,Bitcoin,0.00032393185659572514
2012-11-07,10.684161084,Bitcoin,0.0003893423306703784
2012-11-08,10.5809264593,Bitcoin,0.0002830394582706522
2012-11-09,10.7672538578,Bitcoin,0.0002260959737216485
2012-11-10,10.7786402809,Bitcoin,0.00010362777122961335
2012-11-11,10.7281499877,Bitcoin,6.271236682987009e-05
2012-11-12,10.8515345092,Bitcoin,0.00011040837688327261
2012-11-13,10.9077128866,Bitcoin,0.0002469441384173368
2012-11-14,10.9135703832,Bitcoin,0.0001245197164907252
2012-11-15,10.974924158,Bitcoin,0.00023575417842254252
2012-11-16,11.1706654627,Bitcoin,0.0006814707430363575
2012-11-17,11.5351988748,Bitcoin,7.634716539685435e-05
2012-11-18,11.469724182,Bitcoin,9.913672477121423e-05
2012-11-19,11.3738163754,Bitcoin,0.00040325527020845217
2012-11-20,11.5953450161,Bitcoin,0.00024182209795607537
2012-11-21,11.5155835487,Bitcoin,0.0003301695204598317
2012-11-22,11.8135866494,Bitcoin,0.0009594434524898131
2012-11-23,12.0592980847,Bitcoin,0.0001993843849157419
2012-11-24,12.1713966896,Bitcoin,0.00013171136456794635
2012-11-25,12.2867365973,Bitcoin,0.00010597078487455915
2012-11-26,12.2170232223,Bitcoin,0.00043579886631870345
2012-11-27,11.9895569544,Bitcoin,0.0003518910574576368
2012-11-28,12.1586216664,Bitcoin,0.00041264188668706616
2012-11-29,12.2783979872,Bitcoin,0.0003382859759097162
2012-11-30,12.3421433586,Bitcoin,0.00033043775211077947
2012-12-01,12.4048489913,Bitcoin,0.00023914373014709555
2012-12-02,12.3741171416,Bitcoin,0.00016560002189881497
2012-12-03,12.4424025601,Bitcoin,0.00048717092190429107
2012-12-04,12.7138427861,Bitcoin,0.0005250065844655927
2012-12-05,13.1233227383,Bitcoin,0.0003042382351808877
2012-12-06,13.2840502711,Bitcoin,0.00042549968199211423
2012-12-07,13.3333487245,Bitcoin,0.0003317998241382093
2012-12-08,13.332347649,Bitcoin,4.83566031990489e-05
2012-12-09,13.1998747468,Bitcoin,0.00011265812187057425
2012-12-10,13.2511933752,Bitcoin,0.0006112687296257255
2012-12-11,13.315604276,Bitcoin,0.0002504683897493279
2012-12-12,13.3950579349,Bitcoin,0.0003721367530532031
2012-12-13,13.3369190303,Bitcoin,0.0004984274613142663
2012-12-14,13.6673093505,Bitcoin,0.0005636787114499694
2012-12-15,13.3252973609,Bitcoin,0.00014509816241413357
2012-12-16,13.3390242715,Bitcoin,0.00011531366492193447
2012-12-17,13.0355782506,Bitcoin,0.0005029762617738797
2012-12-18,13.0281808519,Bitcoin,0.0005126170050408279
2012-12-19,13.213337635,Bitcoin,0.0004629565156304175
2012-12-20,13.3022548164,Bitcoin,0.00017649242836211026
2012-12-21,13.2541122691,Bitcoin,0.00024201056663105246
2012-12-22,13.2316188015,Bitcoin,8.226938039617857e-05
2012-12-23,13.133109271,Bitcoin,4.894594773677522e-05
2012-12-24,13.0960454234,Bitcoin,0.00014281446583872345
2012-12-25,13.1522037585,Bitcoin,0.00010727895951877314
2012-12-26,13.0559545522,Bitcoin,0.00021218831625786306
2012-12-27,13.0848089474,Bitcoin,0.0003158951027858708
2012-12-28,13.1454275705,Bitcoin,0.00039400456576204354
2012-12-29,13.2190543763,Bitcoin,2.591110272018557e-05
2012-12-30,13.234453439,Bitcoin,9.622801541887488e-05
2012-12-31,13.1682666744,Bitcoin,0.00015469316314769145
2013-01-01,13.0077229833,Bitcoin,0.000199387257779965
2013-01-02,13.0994193563,Bitcoin,0.000173318745216984
2013-01-03,13.131476663,Bitcoin,0.0003125639142536132
2013-01-04,13.0967234039,Bitcoin,0.0002540530363459313
2013-01-05,13.1334492229,Bitcoin,0.0001376494913437426
2013-01-06,13.1040636804,Bitcoin,4.264424178319336e-05
2013-01-07,13.1482951593,Bitcoin,0.0003698589579498795
2013-01-08,13.3359577164,Bitcoin,0.0005718168084481504
2013-01-09,13.4169206013,Bitcoin,0.00043581839378055366
2013-01-10,13.7985869948,Bitcoin,0.0003492192924582776
2013-01-11,13.9751643492,Bitcoin,0.0002258008718488795
2013-01-12,13.9368275177,Bitcoin,0.00021071745135242922
2013-01-13,13.7443864218,Bitcoin,0.00014807505613872158
2013-01-14,13.9461438562,Bitcoin,0.0004046086094432957
2013-01-15,14.141448862,Bitcoin,0.00046512456222335243
2013-01-16,14.4043526733,Bitcoin,0.0005094920063243329
2013-01-17,14.945745442,Bitcoin,0.0004898113390649303
2013-01-18,15.4722583963,Bitcoin,0.0006322089225653562
2013-01-19,15.4001384809,Bitcoin,0.00018666959066155876
2013-01-20,15.5193734534,Bitcoin,0.00013364948942167057
2013-01-21,16.2979958097,Bitcoin,0.0005272734098667927
2013-01-22,17.2184943604,Bitcoin,0.0003580764796518168
2013-01-23,17.2819059086,Bitcoin,0.000453850109883759
2013-01-24,18.0921572559,Bitcoin,0.0013910829064979562
2013-01-25,17.104691871,Bitcoin,0.0004795656896533436
2013-01-26,17.0505450877,Bitcoin,0.00023223889126919252
2013-01-27,17.4613140135,Bitcoin,0.00024183998465044176
2013-01-28,18.0299600693,Bitcoin,0.0004989491658378105
2013-01-29,19.1713945199,Bitcoin,0.00042384281523649985
2013-01-30,19.1119450805,Bitcoin,0.00023859073174226683
2013-01-31,20.088257196,Bitcoin,0.0005351661735872458
2013-02-01,20.5822832589,Bitcoin,0.00032661228859691643
2013-02-02,19.6683949058,Bitcoin,0.0004460523416457982
2013-02-03,20.1764151844,Bitcoin,0.00023094571454319366
2013-02-04,20.430622002,Bitcoin,0.00041962991110769713
2013-02-05,20.3951455532,Bitcoin,0.0002971997881717878
2013-02-06,20.7892677752,Bitcoin,0.0003185824910058916
2013-02-07,21.2619721355,Bitcoin,0.0005866312533779133
2013-02-08,22.2938241045,Bitcoin,0.0002604795509297309
2013-02-09,22.695563949,Bitcoin,0.00019834553730691302
2013-02-10,23.4186641351,Bitcoin,0.00020391360686862353
2013-02-11,23.6266613528,Bitcoin,0.00027660591717835423
2013-02-12,24.9513059212,Bitcoin,0.0007923178611559966
2013-02-13,25.5591074511,Bitcoin,0.00036971214813584253
2013-02-14,25.29037311,Bitcoin,0.0011171958080381475
2013-02-15,27.1582818417,Bitcoin,0.00029166323225583593
2013-02-16,27.0934805685,Bitcoin,0.0002579113437140013
2013-02-17,26.2202766028,Bitcoin,0.0007358575456890441
2013-02-18,26.6749427656,Bitcoin,0.0002874465037859115
2013-02-19,28.2155390588,Bitcoin,0.0008833468834911502
2013-02-20,29.630297508,Bitcoin,0.00035466568167116276
2013-02-21,29.9058237561,Bitcoin,0.00033080675785768633
2013-02-22,30.5073668757,Bitcoin,0.0005716685432994469
2013-02-23,28.9733952756,Bitcoin,0.00035734176279099867
2013-02-24,29.7708433211,Bitcoin,0.00014698340617144072
2013-02-25,30.2363037015,Bitcoin,0.00014452772755412812
2013-02-26,30.9380818817,Bitcoin,0.00046824181979818685
2013-02-27,31.2043509136,Bitcoin,0.0002924016246496144
2013-02-28,33.0992193229,Bitcoin,0.0006205381795678429
2013-03-01,34.0998627891,Bitcoin,0.00033809081370372076
2013-03-02,34.1310310132,Bitcoin,0.00019621295922623642
2013-03-03,34.1677451385,Bitcoin,0.00010473837501578042
2013-03-04,35.3871610853,Bitcoin,0.0005679053824184302
2013-03-05,39.3791237678,Bitcoin,0.0005963248483307129
2013-03-06,46.3859651721,Bitcoin,0.0009479330023287708
2013-03-07,40.3588642075,Bitcoin,0.0014960456918529355
2013-03-08,42.8146756125,Bitcoin,0.00040367637402127944
2013-03-09,44.2990528544,Bitcoin,0.00035208223298707926
