date,RV_Bitcoin,RV_Ethereum,RV_Ripple,V_Bitcoin,V_Ethereum,V_Ripple,R_Bitcoin,R_Ethereum,R_Ripple
2016-04-19,-0.0035010904917100257,0.018532358780439556,-0.004379863849430225,-0.21683993841647364,-0.5076743132581036,-0.23360388332800497,0.01614596700809634,-0.036504424778760924,0.018749105481608908
2016-04-20,0.001446893620709258,0.00925927183668107,0.01546424626653123,0.10716609536651234,-0.33603440707288357,0.8736071819458004,0.013501412137493896,-0.027554535017221604,0.017701601573475445
2016-04-21,0.0008717260266822922,0.02104311716529817,0.01651380627222909,0.047857108323047015,-0.48171676321641854,0.63294186579909,0.01821518385101606,-0.04368358913813475,0.026090557702926453
2016-04-22,0.0008199685365090929,0.016332464852318096,-0.011075032928628404,-0.09986950118246085,-0.4724748760849167,0.5524880520704407,-0.0082103998397971,-0.03456790123456788,-0.020045741961522756
2016-04-23,-0.0024902485637412174,-0.021622154528846752,-0.00402141216343131,-0.24449413982423351,-0.3597558476927283,-0.472451067716678,0.01018530982186916,0.06010230179028109,0.008511806699615487
2016-04-24,0.0011974915883133767,0.022390921223555786,0.00221060128178286,0.0651215594668777,-0.6400715067009592,-0.17093765279975948,0.018388558230434393,-0.03498190591073569,-0.012932208004355905
2016-04-25,0.002064092945212592,0.004899515383243205,0.00044839099194113514,0.3297945856991973,-0.08710249570210138,0.10160259633016366,0.006258722958827567,-0.05625000000000002,0.004413184388360136
2016-04-26,0.00240213787453392,0.0018419182837283933,-0.012526956245903036,0.23785804279961198,-0.09270988694766302,0.4852862890367682,0.010099039941052768,-0.01986754966887405,-0.025813538377042256
2016-04-27,-0.018691877429928002,0.0002957652846016123,-0.019825634934374035,0.4071073435193995,0.0060796197390331486,0.38016994556590156,-0.04591387929369861,0.048648648648648596,-0.05214940098661036
2016-04-28,0.0016614020991436989,0.037652242253751585,-0.0018383648740573615,0.17102057858060604,-0.4952227116764618,0.3170000968727109,0.00971463266545225,-0.0760309278350515,-0.005799256505576222
2016-04-29,-0.003292521978493575,-0.030998817414900633,-0.00035829229653460505,-0.242754563803512,-0.7664190374649582,-0.032815647871649034,0.013563172312420768,0.04044630404463034,0.010918336823212638
2016-04-30,-0.001501208680057595,0.12299066173141072,-0.00237273534654664,0.10076697201979457,0.6796372863083882,-0.3025909095718582,-0.01489782465392231,0.18096514745308312,0.007841396656310229
2016-05-01,-0.003370528077413355,-0.0003886732214439305,0.0024278024661884474,-0.424459311142126,-0.08560527702302778,-0.7875328761749891,0.007940756602426768,0.004540295119182636,-0.0030827950675280658
2016-05-02,-0.00637257037367117,0.12110496760628119,-0.001415230846472653,0.3993948821712259,0.8181518803935788,0.1248160088103365,-0.015955563423917796,0.14802259887005653,-0.01133853629804138
2016-05-03,-0.0003511570020385764,-0.015912305368821954,0.009767752355848452,-0.02773516591411962,0.19019885005556603,-0.42584863192965194,0.012661074504688896,-0.08366141732283461,-0.022937146261543084
2016-05-04,0.0015156781065118186,2.1666529690225865e-06,-0.004317246605407636,-0.19064520987772937,0.00020171539141600192,0.11949847144081893,-0.007950255385298699,0.01074113856068748,-0.03612804878048781
2016-05-05,-0.000529076994360872,0.0019389691923927834,-0.0003100564710979127,-0.18757878961976004,0.04344214309622885,0.015080669744246933,0.002820558739254908,0.04463336875664181,-0.020559860825557497
2016-05-06,0.004786717121073262,-0.010346204207630572,0.009498749136260485,0.18453989121328718,0.21188164033543444,0.28556190971291784,0.025938657975802526,-0.04883011190233977,0.033263361860164764
2016-05-07,0.001027955311743522,-0.0009833757853508931,-0.005636229731666966,-0.4457059068653919,-0.4597281796515311,-0.39633224233996245,-0.0023063533507398093,0.002139037433155133,0.01422097202687933
2016-05-08,-8.475841676040863e-06,-0.001303014324154917,0.004172985083532942,-0.3886512442127241,-0.11099312924846672,-0.3149148045596366,2.180834823573008e-05,0.011739594450373758,-0.013251155624037003
2016-05-09,-0.00025477834090692004,0.004388575201062437,0.0003396458843175396,-0.06053295762842836,-0.23113162725595515,-0.43501844863387085,0.0042089194199106394,-0.01898734177215189,-0.0007807620237352264
2016-05-10,-5.5616606564090944e-05,-0.0036579817239700274,0.0063311354356869656,0.0026705250250920187,-0.5669871672153626,-0.31899949333040034,-0.020826094510076554,0.006451612903225712,-0.019846851070479787
2016-05-11,-0.0006036313789459147,-0.003943761893269396,0.0024413837381072603,-0.14791921328962587,-0.05767751768906493,-0.1844862506675753,0.004080817937856418,0.06837606837606836,-0.013233418367346927
2016-05-12,0.00010097682831434874,0.0024940385282428276,0.001596322122210766,0.022409431118997958,0.4156730880404709,-0.4490744370164741,0.004505996951825519,0.006000000000000005,-0.0035546938116012283
2016-05-13,8.484080421484123e-05,0.030400379667911672,0.001484100105267303,0.04287005836975766,0.6796173765759832,-0.15780078188247515,0.001979022362952776,0.044731610337972016,-0.00940489703259273
2016-05-14,-0.0,-0.004434082213048055,0.004090458772633172,-0.44619946081424544,0.17260075577457457,-0.6941281289448629,0.0,-0.025689819219790633,-0.005892944835488856
2016-05-15,-0.0029827509182311983,0.015236071306638031,0.0011446525648069344,-0.7153421636370716,-0.5572048934999074,-0.5792895855060589,0.004169684201285939,-0.02734374999999989,-0.0019759591635105656
2016-05-16,-0.00013729811960454008,0.07016317840698019,0.0021278796716204607,0.018423313955263865,0.5775415346558042,-0.3306943253767063,-0.007452411652861812,0.12148594377510036,-0.0064345817521861415
2016-05-17,-9.79922723658267e-05,0.07708397246323956,-8.653139426916548e-05,0.11711623794120385,0.8359494877809581,-0.5210920562891559,-0.0008367095296812899,0.09221128021486114,0.00016605778811018546
2016-05-18,0.0007845872797407787,0.15555536088288993,0.0002473781975665477,0.42384525690566477,1.3954230902729812,0.29799177678865263,0.0018511172815021126,0.11147540983606574,0.0008301510874979545
2016-05-19,-0.018464437462806352,0.10568430136342355,0.00029959522045982265,0.5276117259170974,1.1843629144529118,0.45148999723291894,-0.034996260613259444,0.0892330383480826,0.0006635700066357497
2016-05-20,0.00329354755224404,-0.08399462844785796,0.0007812311216776061,0.36395774474684117,1.0978766921901446,0.09062281011460271,0.009049258052016285,-0.07650643195666884,0.008620689655172376
2016-05-21,-0.0003415688085607849,0.009852348312464536,0.01280693456436316,-0.2964817258307697,0.3536474499526747,-0.8289084030806961,0.0011520737327188613,0.027859237536656867,-0.015450361604207763
2016-05-22,0.0033308823978671228,0.00010527070914357036,0.005339364658617418,-0.38145058654023956,0.005466279045158728,-0.5922739686133092,-0.008732146483449554,0.01925820256776034,-0.009015025041736124
2016-05-23,-0.0015037951529957413,-0.015605822547994846,-0.00016712377036908694,-0.13677997652465734,0.2686833785672853,0.03674247040410705,0.010994263862332598,-0.058082575227431654,-0.004548517520215678
2016-05-24,0.0005155840589844212,-0.04341620260104288,-0.0003426623427276871,0.1251347867748258,0.8005234068630642,-0.03820361855052745,0.004120229652144536,-0.05423476968796437,0.008969368759519147
2016-05-25,0.0009474721754390975,-0.0057655333848686315,-0.0014899295838450386,0.11672752508351536,0.3669761999468868,0.043121165916913284,0.008116955917305768,-0.01571091908876676,-0.03455216370345515
2016-05-26,0.0009641295228006864,-0.0005878515245253586,-0.004757340424027433,0.11467529985481306,0.0736577960230278,0.31475001701956096,0.008407473309608449,-0.007980845969672745,-0.015114662960389214
2016-05-27,0.046050395974733024,-0.0983982950192111,0.0013798736880090321,1.0397573967641662,1.082381245211323,0.7822503937322729,0.044289558427808906,-0.09090909090909083,0.0017639795378374679
2016-05-28,0.13531313348623777,0.04583183740025912,0.0003222150273788365,1.1322968572003198,0.8777962078354733,0.6099530468280694,0.11950323152959075,0.052212389380530855,0.0005282620179609676
2016-05-29,-0.006580058475711842,0.013435584159336685,-0.0018832862361155339,0.9154053003848688,0.3472806427272026,0.5350416196803973,-0.007188136744396556,0.038687973086627414,-0.0035198873636045347
2016-05-30,0.0052738716506316695,-0.010393506432236405,-0.0002592680854279715,0.3637312554012979,-0.3377889590476819,-0.017069487205734646,0.014499363396233589,0.030769230769230882,0.015188979159307614
2016-05-31,-0.0037151397387765613,0.07721849383048432,-0.004079925080673055,0.802981579329245,0.7281417973793083,0.5583668896121168,-0.004626681152362089,0.10604870384917509,-0.007306889352818313
2016-06-01,0.003291768742109715,-0.0005283943719319876,0.013897759268313147,0.3163133800849316,0.09299740946002899,0.7699088775242231,0.010406669301266547,-0.005681818181818232,0.018051174202593723
2016-06-02,-0.00010136145953991343,0.012672602155721253,-0.0019594052909208248,-0.05183142367253879,-0.6823708853080674,0.26470198453393046,0.0019555985994190728,-0.018571428571428572,-0.007402306765364131
2016-06-03,0.03756091019294156,0.0008802183510503764,-0.0006669172942755915,0.6472339159672238,0.10994727403120308,-0.06304008391463967,0.05803297581649547,0.008005822416302655,0.010579257717655333
2016-06-04,0.0024272124201340384,0.002064216125056437,-0.0020706674643503893,0.39026695972206227,-0.2599035757457422,0.2567187088248808,0.006219364359879798,-0.007942238267148016,-0.008065900120130642
2016-06-05,0.00020868795795589242,-0.010487122390073274,0.0003041101520700386,0.053120824071147155,-0.6264915723461115,0.10985979243529975,0.003928552721177425,0.01673944687045137,0.0027681660899654403
2016-06-06,0.0014965404037555808,0.002509034429331625,-0.0014119205954494412,0.08148492437039678,-0.8762802744440439,0.30309228782314435,0.01836585620369391,-0.0028632784538297207,-0.004658385093167738
2016-06-07,-0.007285941777094885,0.0016127086014867287,0.0007303973570658675,0.47720473693066623,0.03873281175639676,0.3830602139011745,-0.015267957782559627,0.04163675520459442,0.0019067429363841537
2016-06-08,0.0015494158444911102,0.0011032323778316204,-0.0006140624273312137,0.1772605507804741,-0.17786557558152083,0.3549280829974588,0.008740894901144491,-0.006202618883528577,-0.0017301038062282892
2016-06-09,-0.0005335519653026697,0.0012579204741926034,-8.979669170022361e-05,0.04427035165458548,-0.9069606618928674,-0.028784828395014728,-0.012052128464342227,-0.001386962552011095,0.0031195840554594234
2016-06-10,-9.902138705874839e-05,0.02020216663703942,5.37423421598326e-05,-0.02003544353717146,-0.5936963256599341,-0.005981936085021289,0.004942310704279418,-0.03402777777777777,-0.008984105044920643
2016-06-11,0.009401700421872381,-0.010272401863516105,-0.0014180097286630893,0.18555023727336462,-0.5103182497196741,-0.2711234601203856,0.05066929883803484,0.020129403306973437,0.0052301255230124966
2016-06-12,0.15198813287494264,0.06953653040163665,0.011719857695212534,1.3961507927208778,0.6365957202575636,0.7857755752394731,0.10886226163202739,0.10923185341789998,0.014915019077350156
2016-06-13,0.05899877728361612,0.07507924570374833,-0.005204851908093169,1.2561138411668082,0.6353480254715045,1.0878140487914667,0.04696929159606422,0.11817026683608645,-0.004784688995215336
2016-06-14,-0.025721925615025173,0.08331030274835369,0.6450329923377922,0.962699785585091,1.13663668865971,2.9326090143445,-0.02671853261023882,0.0732954545454545,0.2199519230769229
2016-06-15,0.0040243061655324255,0.0022504822573648337,-0.055387892983735414,0.30964122725503884,-0.07872520341041067,1.8051879800433142,0.012996674251706697,-0.02858655373213337,-0.030682617874735918
2016-06-16,0.13439265146961357,0.07097264341317908,-0.05189286280783403,1.2991601429023198,0.5814053601034992,1.6937732045381662,0.10344579319481029,0.1220708446866483,-0.03063743284448961
2016-06-17,-0.036075473785213905,-0.5630414690303699,0.0033233889664891834,1.5887928917440988,2.2251485311584105,1.3051143964871024,-0.022706215500254423,-0.2530354541039339,0.0025464349910127027
2016-06-18,0.01172180985799814,-0.47468308962087274,-0.009155369896098284,1.1992596476438955,1.8026236835479068,0.6885043900515218,0.009774205178192386,-0.2633289986996099,-0.013297474973853363
2016-06-19,0.005393413087852628,0.08633639613320003,0.04324730693714321,0.5402199707850031,1.0868792979879522,1.366532129248304,0.0099837351070442,0.07943512797881724,0.03164748637189563
2016-06-20,-0.026481014990015227,-0.027995343127847246,-0.027458343940022518,0.7617954662551369,0.8779052473168498,1.000394103012697,-0.03476131870433885,-0.031888798037612465,-0.027447526787024668
2016-06-21,-0.12556167077623426,0.12707087495185052,-0.10948011355818703,1.3115306113114649,1.0234824213808906,1.5978309084505415,-0.09573674429960799,0.12415540540540548,-0.06851795955327511
2016-06-22,-0.12135778070111229,-0.021352677860805448,0.10543293531702022,1.1470745002750107,1.3533530587015257,2.014650392497362,-0.10579764494112354,-0.01577761081893314,0.0523331173039534
2016-06-23,0.04970737379343923,0.008081106704627678,-0.026566464880183972,1.0635879277008264,0.18252154798383202,1.5135893806736416,0.046735556599342365,0.04427480916030535,-0.01755196304849882
2016-06-24,0.060091932602914754,0.010763880451710466,0.0098191177166951,0.9074579890021006,0.22653828396830633,1.1821847198156892,0.06622007115612671,0.047514619883040954,0.008305908164864428
2016-06-25,-8.195784292969431e-05,0.001944767464799066,-0.0013276150441482771,0.3029252938952567,-0.5573703554114076,0.4270937597024975,-0.0002705546370057599,-0.0034891835310537633,-0.0031084861672365793
2016-06-26,-0.007089231233942738,0.018323126825486705,-0.000986823995300002,0.13189341198097893,-0.6084982582975584,0.452106364703873,-0.05374969930238149,-0.030112044817927175,-0.002182725288431553
2016-06-27,0.00902172465932896,-0.0019697585041879013,-0.00010717510241013483,0.21922790922169355,-0.9093718427667348,0.34296032771237783,0.04115226337448563,0.0021660649819494893,-0.00031250000000004885
2016-06-28,-0.004086703213889028,-0.0569408972957609,0.07847441703639148,0.3238082243004925,0.4649056790971535,1.338878187196885,-0.012620751751186488,-0.12247838616714701,0.058612066270709695
2016-06-29,-0.003700085347824719,-0.0002698805911572016,0.0005270467161043003,0.33670256259389575,-0.007644524651848172,0.8924218520437108,-0.010989180834621304,0.03530377668308704,0.0005905802450907327
2016-06-30,0.015399379952597724,0.006829806091526889,-0.003035512509162291,0.2945862253473166,-0.5741590320943679,0.1714305689549409,0.05227460969854203,-0.011895321173671536,-0.01770694997786626
2016-07-01,0.0010558533141004872,0.01040926321352285,0.0017480223061616916,0.24018522652582774,-0.4988439216942062,0.08951218840091002,0.004395996079246567,-0.020866773675762618,0.019528316058284645
2016-07-02,0.0017662278867411777,0.006549244101792086,0.007925548636444723,0.043594887584053055,-1.1414396863123493,-0.6112579385857924,0.04051456454236302,-0.0057377049180327155,-0.012965964343598202
2016-07-03,-0.010851064677254824,0.03262690609046223,0.00773999426322471,0.16953583955115903,-0.9652789533592845,-0.5635893648841552,-0.06400454739235484,-0.033800494641385015,-0.013733393043737885
2016-07-04,-0.007398011328288627,0.015985522207891376,-0.00544121194749628,-0.19491096565962351,-0.7494012811059463,-0.08539213144206137,0.03795584975556432,-0.021331058020477855,0.06372029665506296
2016-07-05,-0.002354060235588079,-0.03789998732245191,0.022340521735609704,0.12351318654352639,0.5054800634750265,-0.4772315706925969,-0.01905918146447061,-0.07497820401046218,-0.046812749003984244
2016-07-06,0.0014816143963008544,0.0030034552044132475,0.0005870093915924549,0.14830075561063083,-0.39833324648530777,-0.49154698928475327,0.009990605848232414,-0.007540056550424112,-0.001194208090759763
2016-07-07,-0.042458823295633046,0.02255922335933079,0.003196104502639836,0.7821222404903736,-0.5655919570803647,-0.2299476906146598,-0.05428668448171514,-0.03988603988603989,-0.013899267672993432
2016-07-08,0.007109650679708064,-0.035011383165832854,-0.008772624697658056,0.17542980891347426,-0.2765352217238828,-0.49471604918929835,0.04052703884101416,0.12660731948565784,0.01773264625644133
2016-07-09,-0.009234568405803462,0.014774196060821641,0.002892927340075238,0.3955671294239167,-0.4006621265065675,-0.5396113080168128,-0.023345135929904504,-0.03687445127304656,-0.005361131794489937
2016-07-10,0.0004458476365811203,0.0027874311139255053,0.0004137536750021593,-0.18139311094302712,-1.5289059659880397,-0.5526921590676963,-0.002457908320019686,-0.001823154056517895,-0.0007486150621353049
2016-07-11,0.00041799392139558187,0.029092791572361026,0.007072609297260892,-0.15966384282201673,-0.6501348320762332,-0.3371613889279974,-0.0026179623013429243,-0.04474885844748844,-0.020976925382079514
2016-07-12,0.0017774993674157112,-0.0045255412842880125,0.0013965436843526046,0.06815957609831003,-0.7889526972275505,-0.04959248061717325,0.02607849797733386,0.005736137667303964,-0.028160391796755557
2016-07-13,-4.2605795860258456e-05,0.0024367359811047575,-0.0009030773076643069,0.002808896987989584,-1.281723126061129,-0.09400886727325108,-0.015168158904521722,-0.0019011406844106071,0.00960629921259848
2016-07-14,-0.0016590961195446122,0.00027906341112897263,0.0017471886005543565,-0.3007835560549452,0.0029011542741130825,-0.43081638915976406,0.005515913640044667,0.09619047619047616,-0.004055529558571247
2016-07-15,-0.003947976409320117,0.006089983703146521,-0.003080888831729171,-0.5025308153666188,0.1593084373254925,-0.34511359983492973,0.007856187697544259,0.038227628149435144,0.008927173061863636
2016-07-16,0.003720735628307166,0.01975695023969794,-0.009634582381193,-0.9950717360785184,-0.7869851845479694,-0.4774306130741941,-0.003739163211458729,-0.025104602510460206,0.02018006830176966
2016-07-17,-0.01668233393932312,0.009741979718572618,0.003573819497450455,-0.5897905723427783,-0.23162053820687944,-0.6907982863895334,0.028285182438670065,-0.0420600858369099,-0.00517346317711509
2016-07-18,0.0059100718751056375,0.003710030624997248,0.007392568075556368,-0.6323869978361039,-0.3184918598074553,-0.8630823228211995,-0.00934565684514177,-0.011648745519713288,-0.008565310492505418
2016-07-19,0.00027665384010024867,7.575215844812317e-05,0.0075499199107057205,-0.7448738652394269,0.0014161801825132159,-0.635565985210329,-0.00037141031926435364,0.05349048050770633,-0.01187904967602571
2016-07-20,0.003246244006942324,0.07280233606535114,0.00042678358019616067,-0.3042155630238419,1.0192327049149164,-0.27335488311566003,-0.01067086763962799,0.0714285714285714,-0.0015612802498047307
2016-07-21,0.0007398610218153805,0.0022334170389477605,-0.000782316388821566,-0.7350905746299645,0.13903021067449828,-0.23823396697685872,-0.001006489604614802,0.016064257028112428,0.003283815480844332
2016-07-22,-0.001288881219684998,0.19531304149501139,0.004790854619191021,0.05956350937475463,1.2292089427422361,-0.272018789705573,-0.021638772349288016,0.15889328063241104,-0.01761221945137148
2016-07-23,-0.004538837382245861,-0.009285799751810646,-0.002356212654794274,-0.5977850966876233,0.3781384010042892,-1.0608005973691075,0.007592757677292283,-0.024556616643929052,0.0022211645248295664
2016-07-24,-0.0006044004623825636,-0.13295807514176072,0.005861232517092189,-0.06926936488103408,1.2266454674368887,-1.194367929370019,0.008725364573799466,-0.10839160839160844,-0.004907392749723072
2016-07-25,0.005170342000268135,0.03936626029588081,0.0009936271973008132,-0.47618993843138213,0.46047689795640423,-0.15614851405582364,-0.010857730462134008,0.08549019607843134,-0.006363347120585394
2016-07-26,-0.0020235590807921636,-0.18266254058799605,-0.01658890506446229,0.5705215494595421,1.3665132766150627,0.4177996009380305,-0.003546858278550724,-0.13367052023121384,-0.039705411463336504
2016-07-27,0.0005746785507340582,0.06984983278407769,-0.0014061142900654063,0.1457447415554256,0.8545913215113181,0.29082322454524956,0.003943048267820437,0.08173477898248538,-0.004834944981660594
2016-07-28,-0.0004193557237155204,0.00038104451099339596,0.0001648895715862255,-0.40353737913713417,-0.038016517750648404,0.19684517055961415,0.001039199205318253,-0.010023130300694016,0.0008376612497906777
2016-07-29,-0.0023018173298679535,0.0024190660092174706,-0.006856916577627854,-0.7692650028486483,-0.6212161511670331,-0.29900160317335,0.0029922293635407105,-0.003894080996884819,0.022932708403079927
2016-07-30,0.0036310610845865857,0.028017620390390453,-0.0014475669274484802,-1.2296756814239451,-1.0858950448275628,-0.8846081493637694,-0.002952860774136701,-0.025801407349491656,0.0016363933889707027
2016-07-31,0.007848870757933332,0.0026304300533126837,0.014657484494194297,-0.16929215640382722,-0.05650889390392422,-0.5097639919827479,-0.04636287306312492,-0.0465489566613162,-0.02875347165495823
2016-08-01,0.0017253916580604193,0.008608180127366057,0.0007887127437092657,-0.05854522873205781,-0.10879274458841337,-0.12022813490645134,-0.029471089197669165,-0.07912457912457926,-0.006560134566862885
2016-08-02,-0.09300801611262845,-0.23738409967861185,-0.01366807817979278,0.9589790804184233,1.2078986281320994,0.37372069319377665,-0.09698649116730163,-0.19652650822669104,-0.036572976633931775
2016-08-03,0.01754952667285828,0.12277619593942667,-0.0030484562252233185,0.5086204006135375,0.7194685082050398,0.3942208163982013,0.03450417374468007,0.17064846416382262,-0.007732864674868112
2016-08-04,-0.00020783501048118592,0.026667272988883897,-0.0003475856460321847,-0.00986667531736174,0.365874985407487,-0.01154393269116305,0.021064340702026785,0.07288629737609331,0.030109812256464696
2016-08-05,0.003731840565731782,0.005545032377548161,-0.03959210553941936,-0.6640264863867813,-0.5565196131648342,-0.36492501714304737,-0.005620017638209185,-0.009963768115942018,0.1084938101788171
2016-08-06,-0.009922809706608355,0.002196769015875739,-0.013486592127450929,-0.44788167140408675,-0.48021370687045106,0.790436904051603,0.02215498052309406,-0.0045745654162853144,-0.017062199472622885
2016-08-07,-0.0032870042969772653,-0.001207117430240262,-0.007675211612000312,-0.3934898952499495,-0.4377812547004787,0.30589821374368675,0.008353465582360942,0.0027573529411764053,-0.025090736941770442
2016-08-08,0.0018476475915248645,-0.015475915355210054,0.007232328241882697,-0.6677330798907448,-0.49659481330983013,-0.29590280714139894,-0.00276704516695081,0.031164069660861493,-0.02444156685011334
2016-08-09,0.0013596330462393082,0.037770101448906135,0.003196340755038849,-0.24726495753223077,0.4292056982830239,0.14164960096043444,-0.005498688774215332,0.08800000000000008,0.022565123610419846
2016-08-10,-0.0008510540690170283,-0.001560125937435217,-0.0004274295242777662,-0.11633711203911545,0.19095941474207123,-0.0849757470362551,0.007315413405920568,-0.008169934640522847,0.005030017848450363
2016-08-11,0.0020857164850254756,0.009978990378555317,0.0006587172455897489,-0.41441366804818003,-0.26921098487924766,-0.8160189238366211,-0.005032933626076708,-0.03706754530477763,-0.0008072328059411937
2016-08-12,0.001241214612099809,-0.003770442839063043,0.003396252570784798,-0.46873355915397497,-0.4897386309849736,-0.31847586606950173,-0.0026480173818578256,0.007698887938408783,-0.010664081434803685
2016-08-13,0.0030403709967265495,0.019158874161542442,0.0017579793263027541,-0.9068022247902121,-1.074721607728435,-0.3472292714500558,-0.003352849070733077,-0.017826825127334356,-0.0050628776743426585
2016-08-14,0.01416451614872961,0.030074045209726435,0.008187362576147404,-0.5485845907099574,-0.9156755344119318,-0.5089531919784704,-0.025820113048378612,-0.032843560933448646,-0.016086671043992085
2016-08-15,0.0033269394641860447,-0.0028073649201498813,-0.004399067951387439,-0.5875910700105891,-1.047147115215905,-0.5170198686395437,-0.005661998001647794,0.002680965147453085,0.008508508508508372
2016-08-16,-0.009995910821361526,0.00782961283608339,0.006934858581586946,-0.5558902406185346,-1.0981032002607023,0.4412760013230841,0.01798180664269111,-0.007130124777183555,0.01571546732837059
2016-08-17,0.004462937823260012,0.030281370966551046,-0.002714650204915166,-0.6106821840434264,-0.864960186070201,0.5376758792961169,-0.007308118592407875,-0.035008976660682256,-0.005048859934853267
2016-08-18,-0.0009549093326187824,-0.0009951081386474733,0.0007053380594096283,-0.4976119342215455,-1.0697412490460625,0.3314546311487465,0.0019189839852065127,0.0009302325581395099,0.0021280078572596395
2016-08-19,-0.0014735575044187536,0.0012071992943185946,-0.00027823452894658996,-0.646025607586143,-1.2989464406868425,0.5677839287368815,0.0022809583507450437,-0.0009293680297397522,-0.0004900359359687467
2016-08-20,-0.0078041811332538406,-0.044627859271437906,0.0005351292591056272,-0.7400857966614325,-0.9594989743359132,-0.6548911872934813,0.01054496812188388,0.04651162790697683,-0.0008171269815329119
2016-08-21,0.0005953996237510888,0.009156923537933724,0.006397633770302775,-0.8880614388100341,-1.4716484257393443,-0.6308892398650201,-0.0006704486848893021,-0.00622222222222224,-0.010140660778541033
2016-08-22,-0.002120921776367183,0.005655935972954641,0.000992916079570913,-0.2266384260698544,-1.0538894029605412,-0.11556015603006031,0.009358173779910883,-0.00536672629695889,-0.008592200925313986
2016-08-23,0.00024672709906493895,0.008506157842444321,0.0007761711753364497,-0.04334345071148249,-1.0509830578664605,0.24510668694834514,-0.00569237324243721,-0.008093525179856065,0.003166666666666762
2016-08-24,0.0025142672128341446,-0.0012878125300742579,0.0021008173973823554,-0.4541327042227721,-1.4204572206719988,0.38317636105589514,-0.005536415214000501,0.0009066183136898776,0.0054826383120119004
2016-08-25,-0.0018225468648375843,-0.02091022844717028,-0.0003239417479941768,0.43694431406672507,-0.7214028814273714,-0.07261094292076997,-0.004171119307801008,0.02898550724637694,0.0044613350958360165
2016-08-26,-0.0018644186812534825,0.00565686314555479,0.002407124954544175,-0.5699399668153369,-1.0710327555583863,-0.29863086936069116,0.003271254500138543,-0.005281690140845008,-0.008060536272413321
2016-08-27,0.005965334358822487,0.0014807755133189615,0.010993622834122078,-0.35647485165891624,-0.11155175533669492,-1.2053008307228517,-0.016734236177003203,-0.013274336283185861,-0.009121061359867233
2016-08-28,0.00023511667259921485,0.022363476036559287,0.0005480816904829275,0.033839582714122685,-1.133421626398345,-0.27289900838628967,0.006947977892797441,-0.019730941704035887,-0.0020083682008368298
2016-08-29,0.00010547565998129638,-0.0032175824131157804,0.019537611112740487,0.30266768009926537,-0.7033635155071138,0.6934688991980433,0.0003484866965204336,0.0045745654162854255,0.02817373805131651
2016-08-30,-0.0008534356004364286,-0.018699780055461825,-0.003326740200542379,-0.14453271757125563,-0.8212943400358839,0.19424994447166988,0.005904791764644424,0.022768670309653904,-0.017126080574131453
2016-08-31,0.00024512885311532676,-0.015046181852347192,-0.0009521467912824153,-0.06973493235177486,-0.38401959591331547,0.4098311831619892,-0.003515151515151471,0.03918076580587715,-0.0023232658479920287
2016-09-01,0.0002301707230697774,0.010980071845870132,0.0007487447121582382,-0.04178433627916789,0.40042949512907455,-0.16076618605340798,-0.005508540844874732,0.02742073693230518,-0.004657351962741085
2016-09-02,4.2690446711267253e-05,-0.005531038910816764,0.0006741753920163104,0.007540661312610553,-0.5526429711724461,-0.28816182470183094,0.0056613664162152855,0.010008340283569561,-0.0023395721925133506
2016-09-03,0.027598761636265158,0.005727372712776526,0.00010861253656293839,0.7006701046376698,-0.19816709586206827,-0.1080694738801089,0.03938909545817859,-0.028901734104046173,-0.0010050251256282783
2016-09-04,0.0037712678138737163,0.005387287744573736,-5.623421170595712e-05,0.21650768895752392,-0.7919312984523383,0.0335380838614352,0.017418632252887756,-0.006802721088435382,-0.0016767270288395864
2016-09-05,-6.971383249256463e-05,-0.0035246479266345227,-4.5452500823228725e-05,0.020798985230367606,-1.0291971945772431,0.012301099540977134,-0.0033517900859306726,0.0034246575342467,-0.0036949949613706012
2016-09-06,-0.0002125825180774959,0.002322832604591137,3.4312465808942524e-05,-0.03349361808847462,-0.9074532708602376,-0.010177077358932252,0.006346955933991705,-0.0025597269624574315,-0.003371544167228624
2016-09-07,-0.0005543730697081844,0.011062113121219989,0.00047888543806132275,-0.08253938943235894,-0.923686445621879,-0.14155853549093145,0.006716466810824828,-0.011976047904191489,-0.003382949932340895
2016-09-08,0.0010937204995022526,0.004570299279064225,0.000149449373851798,0.0570573001497543,-0.26393478336595777,0.08805557107347894,0.019168809190614366,-0.017316017316017396,0.0016972165648336812
2016-09-09,0.001289192023200101,-0.022542136718404535,-0.00037745064025260087,-0.23336611213025193,-0.8528441725129721,0.06750647511426777,-0.0055243326095287815,0.026431718061673992,-0.005591324974584921
2016-09-10,-0.0006273152987137143,-0.029917031622427055,-0.00016043464146647896,-0.6011224722412862,-0.6702565738486079,-0.9415909107664415,0.0010435731946183413,0.04463519313304709,0.0001703867779860868
2016-09-11,0.0025429560913059128,0.018390469819603565,0.0019069953870545478,-0.09443469639607827,-0.4222868258576895,-0.3997879615003601,-0.026928196821221717,-0.04354971240755956,-0.004770017035775176
2016-09-12,-0.0002416813498487458,-0.01188499305820214,-0.0014469044983685658,-0.09646901880278236,-0.5533652767898936,-0.15368756508125792,0.0025052742616034074,0.021477663230240474,0.009414584046559371
