date,RV_BTC,V_BTC,R_BTC,R5_BTC,RV_ETH,RV_XRP,V_ETH,V_XRP,R_ETH,R_XRP,R5_ETH,R5_XRP
2016-05-09,0.002784713470480591,0.5587399208142171,0.0049839171441743435,0.027947923358325744,0.0032538442640821356,0.00047723182088883786,0.21042534101944455,-0.596418289807755,0.015463176860345262,-0.0008001629544973632,-0.023099308160609455,0.005395633461575233
2016-05-10,-0.018057278960601584,1.423540428440485,-0.012684767218296478,0.013711314066148672,0.003519765785425775,-0.027342035323450746,-0.4472918459959949,1.681880975073672,-0.0078690586849135,-0.01625681943530699,-0.03944553587620647,0.002067824457348655
2016-05-11,2.5727421494603823e-05,-0.05328075684012035,-0.0004828651659698481,-0.0020439209488390953,0.004312892427079033,-0.01225461421387369,0.09316058028347385,0.7448747900782826,0.04629525078048613,-0.016451911619382087,0.03212798363211711,-0.047725009074420344
2016-05-12,0.0019042283877750163,-0.5050443390586503,-0.0037704182395634773,-0.013884421785426038,0.04308799592282617,0.005852865870491089,0.9832336251876779,-1.1167741844140453,0.04382274448211798,-0.0052408678067374925,0.09546161955224264,-0.05038122610368778
2016-05-13,-0.0011010110564084069,-0.17031468506906045,0.006464569135432807,-0.005595416770160066,0.031991683182408595,-0.006820831266697348,0.7794838908364312,0.5622025807816935,0.04104213513390209,-0.012132337167882756,0.14546675934242126,-0.04995015357609556
2016-05-14,-0.001907142809973588,-0.902474946908148,0.002113236291497511,-0.008435878341927161,0.010779458926086928,-0.006293694680373797,-0.22529982365487378,0.9066106654215851,-0.04784495056951077,-0.006942003795473939,0.0740536768992679,-0.05578988125758044
2016-05-15,-0.0008955944435511658,-0.5498778829715061,0.0016287151589211568,0.005939201784454395,-0.0015782237326067467,-0.004820764874146313,-1.1662418278556306,0.3358312997155277,0.0013532559842315273,-0.014354721785104108,0.08403750117833697,-0.053964221996464445
2016-05-16,-0.001981694073292014,0.8409889337662371,-0.0023563854335363343,0.0040536438317178005,0.038835196856006386,-0.0003465076957751042,0.4714517565489036,-0.47784987273304935,0.08237363911906015,0.0007251392446612215,0.12141731907573727,-0.03744230011999905
2016-05-17,-0.003318226549033465,0.7415313506408001,-0.004474829750847342,0.003343700102269587,0.11150763065231264,-0.0029683365842654514,1.4195973297868392,-0.7504650575539875,0.07854877458036369,0.003955329504534477,0.1587247755196366,-0.028543793692554997
2016-05-18,-0.00028625521058335334,-0.21693631088823828,0.0013195357172401945,-0.0017853794751601093,0.09196952213725633,-8.869916806526219e-05,0.8375748881674276,-0.15976948047666184,0.10980453621106179,0.0005551696594408018,0.2352602922516993,-0.016067064557970245
2016-05-19,-0.007967657490285588,0.5472437021679379,-0.014559614772579832,-0.01839336657209334,0.023726427859371717,0.0436391079894444,0.34151373702779253,1.2979788242708645,0.06947430011414402,0.03362081659071636,0.38746219673450644,0.024123030164525883
2016-05-20,-0.0039229735984635606,0.2751037516564985,-0.014259978552971118,-0.033964452851926286,-0.003183421513349163,-0.020323073717657455,-0.2513678583321415,1.3568684689428139,0.012664393667796592,-0.014977924672014753,0.40313476367750845,0.023475498600121547
2016-05-21,0.0009606728811241443,-1.121397334593034,-0.0008566748390504975,-0.03251225717447725,0.03959638769203477,0.038017458815268336,-0.8083957927508951,-1.789279602792686,-0.048981437121650484,-0.021247354944376018,0.23285264741231648,0.001003484493843576
2016-05-22,0.0012163568795785355,-0.3783684843441133,-0.0032147415281879037,-0.031287657388620715,-0.0404584880805148,0.0002108627010398319,-1.037998065091159,-0.849845945492611,0.03897742148195782,-0.00024811873511687565,0.18761997126557617,-0.0031876047021837106
2016-05-23,0.0010024048549942717,0.30883033740805743,0.003245810833894192,-0.029424109925291538,0.0006727697478268761,-0.006481713737735204,-0.07708153667797824,0.5234200011638088,-0.008728027188112386,-0.012383389483251128,0.060776338044572054,-0.01607776460722843
2016-05-24,0.002424976014777149,0.2634467288892424,0.009204805939331484,-0.006018154445549095,-0.06532399064169186,-0.00045025849273738327,0.724267401995105,0.08584529424948562,-0.09019319447727037,-0.005244999119332405,-0.09759259162428979,-0.05307483322270801
2016-05-25,0.0020757798417264557,0.3283519970614925,0.006321812750655242,0.014735722296478125,-0.004054062142071727,-0.008377715044039306,0.1329479609106219,0.45785665299739176,-0.030493601513732038,-0.018297681139269217,-0.13605162585713637,-0.05626619413242995
2016-05-26,0.0011026593627173347,0.20130143928440705,0.005477652651849407,0.02116890182125264,-0.00844603192821973,-0.015788724318780135,-0.7527891047210424,0.5716822526387002,0.011219652191100105,-0.027618006761456204,-0.08136222728644493,-0.062408910083760594
2016-05-27,0.0552237273783613,1.197883901907196,0.04610106813392978,0.07169108878888307,-0.07048348304163043,0.009950434204944184,0.7582917635091491,1.0312827162443776,-0.09295034765438281,0.009648599795389456,-0.19800945127097547,-0.0531275320863801
2016-05-28,0.0589446227833663,1.1967096654420013,0.04925557508687395,0.12083981566590896,-0.004327109949113609,-0.0020031715743719343,0.7270425901054267,0.04933299961271054,-0.005951659514865759,-0.04060510388782079,-0.19576322551779046,-0.0801849591106445
2016-05-29,-0.02057440411509666,-0.3970574895785015,0.0518171918553596,0.16816584750218302,-0.0619576834561763,-0.004712902706140654,-0.8436690523321744,-0.24833391029511098,0.07343837406967246,0.018978087610105332,-0.05111875364439322,-0.05778672086024239
2016-05-30,-0.009047160561904721,-0.7241087940606041,0.01249420064514162,0.17533092396630767,-0.028988342034465243,-0.006778904946220163,-1.2108203942232318,-0.282328238399737,0.023941075136136858,0.024010722358640546,0.0021578868245490934,-0.01718017564886365
2016-05-31,0.006961481929419169,0.3827889074376989,0.018186216460706058,0.1901863193143336,0.04850782855508266,-0.006198527559674249,0.3927549335941105,-0.6458175878635082,0.1235066052797511,0.00959795409130959,0.11343861142425649,0.020435272151187345
2016-06-01,0.00014563908590658955,-0.10694913736533618,-0.001361760267491352,0.1361861746245827,0.002149885460924036,-0.00012045024863463789,0.3841224005185424,-0.01335212149062226,0.005596876042693211,0.009021056969803265,0.2344091488465878,0.019801024914927856
2016-06-02,-0.001534897922959764,-1.1134806180166814,0.0013784684691626747,0.08434245998378452,0.0070373455248771075,0.0007476460790100968,-1.6382691630190251,-0.315661695796968,-0.004295597868611889,-0.0023685042846978144,0.23646564606501497,0.06044510549378379
2016-06-03,0.020578426954138383,0.4748626246318661,0.04333553724109507,0.07559852776782461,0.0009502850523554527,-0.0017139138644020697,-0.044452578592272474,-0.14298715610695556,-0.021377501203510563,0.01198648823478976,0.12724971405729013,0.053168985008684944
2016-06-04,0.012452297342942285,0.4520868718207458,0.02754403659808036,0.09158635405247284,0.0051750449733813,0.0006098049552215295,0.5030459012613644,0.3626855428084097,0.010287421009504527,0.001681359975089114,0.11221849977766252,0.03020380368401132
2016-06-05,0.0009077867498655039,-0.4832552078988668,-0.001878483118293639,0.07007520814958212,-0.004793647288459753,0.001898192952514799,-0.7211778346567925,-0.32485414445792093,0.006646969801479052,-0.005843216055261613,-0.0034670225373977237,0.014447479937647278
2016-06-06,-0.005164224610764686,-0.32882418555435944,0.015705124007403537,0.08836296142830169,-0.004683610336384604,0.0008417733155199497,-0.630065238869193,-0.2380882749754445,0.007433532351015737,-0.003535551322746855,-0.0016469208414670033,0.001823343354021123
2016-06-07,-0.0007981497457671075,0.2117462490201616,-0.003769368994541722,0.08276795833669938,0.015555050588158224,0.002183774734177565,0.6620455421032432,0.40875547989786076,0.023495438907029875,0.005342496532947383,0.026218042975684863,0.00956674425196491
2016-06-08,0.0007308882296544754,-0.31213829456975795,-0.0023415525822036987,0.03536452240896626,0.01497408461283946,-0.006553212387430685,0.5611306252889996,0.5756625434868736,0.02668555936530348,-0.011383774160008575,0.07661866223081915,-0.013747637898912979
2016-06-09,0.0020707713562696027,-0.5716246327740366,-0.0036226069303912922,0.003960674162442722,0.008253778335438791,0.00034449965907234657,-1.1189726683163475,0.0769312069953747,-0.007376210848704434,0.004478022281556804,0.05779531027586726,-0.010994052860831105
2016-06-10,-4.174786965474139e-05,0.058208694891161976,-0.000717210199142948,0.005128740698508771,0.014340091159488876,-0.002019196141731055,-0.5041054113186458,0.25991760677941755,-0.028446612231314616,-0.007768600852979812,0.020918602146113185,-0.012909462025891383
2016-06-11,0.0013633428340402473,0.05797170680752828,0.02351738303249684,0.012859651855992915,-0.0029394665407924854,-0.003505789581141718,0.5096061843218074,-0.39083810291687193,-0.00576811394999921,0.008969927842187309,0.007540244314200528,-0.0005216240323483445
2016-06-12,0.1268078193415446,1.3989002108850557,0.09064822376523618,0.1088532573078067,0.07169875004109505,0.0019400680517885523,1.243561358160104,-0.32612553261382793,0.05765598100215663,-0.005948838277822999,0.041168260248677147,-0.011747096961320369
2016-06-13,0.1094287548849304,1.4551641025354112,0.07520028476119411,0.19503758135017213,0.08833609461696462,0.0045850739340059605,0.6546926486574023,1.3024794786274763,0.1349275798317242,0.0035202657771142842,0.1509371715836092,0.0031514656455713386
