date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin
2013-08-16,0.004488082453912035,-0.6587791899320372,-0.0068127265136821435,0.04390857097285106
2013-08-17,-0.0048988034667501595,-0.5425132162979871,0.00902983248994138,0.04765525467752929
2013-08-18,-0.003598216775115027,-1.2096573158174087,0.0029745753016701126,0.02710057562285395
2013-08-19,0.03931917405045233,1.2913530475373083,0.030448043720837203,0.030390557027548892
2013-08-20,0.02126498260283023,1.4202173770141915,0.014973047750997726,0.051249217571065264
2013-08-21,0.0072076370357715015,0.1670493775380324,0.04314674584244127,0.10412933155025561
2013-08-22,0.0017557464114973706,0.05957008599905933,0.029473625596664332,0.12649992049664616
2013-08-23,0.029136604546539154,-0.9258544195672771,-0.0314699632369384,0.08781322705417716
2013-08-24,-0.0068063673088438826,-1.0343352823625453,0.006580426506671344,0.0626168963298408
2013-08-25,-0.0003092142222310674,-0.01395379767277305,0.022159861385579127,0.07014106617435245
2013-08-26,-0.016128745389897378,0.9126681909821466,-0.017672080115491706,0.007748384115480178
2013-08-27,0.05072456221828192,0.7033186088273986,0.07212174053357123,0.04949648513004412
2013-08-28,-0.0008855665159111786,-0.062179306458948425,0.014242142062099727,0.09902999675924673
2013-08-29,-0.0009039805619904149,-0.6585033214524492,0.0013727805654746295,0.09334405358852615
2013-08-30,0.018544642137291872,0.5309868044875774,0.03492486438563791,0.1069980236292154
2013-08-31,0.03716344205257347,0.7110744483920941,0.05226378494770656,0.1858096534715823
2013-09-01,-0.005186792529984145,-0.7718134736425526,0.006720266887160209,0.11347300002158822
2013-09-02,-0.0030030797144761506,-0.8034186701574217,0.0037378764348203752,0.10194102390269966
2013-09-03,-0.003480373260012792,0.4002000155399328,-0.008696584519911177,0.09086038871110369
2013-09-04,-0.029179384920353685,0.7419568562675627,-0.0393276033152945,0.012594730433503676
2013-09-05,-0.009012284263757678,0.4707198447941279,-0.019145749565113945,-0.056122752183257685
2013-09-06,-0.000366608374060847,0.029058744822855864,-0.012616111820924036,-0.0742520861383219
2013-09-07,0.009271704525977573,-0.686306542378345,-0.013509567450496918,-0.09015941171717856
2013-09-08,0.003968884432956336,-1.2644518780513554,-0.003138818093317064,-0.085058368589367
2013-09-09,0.0068163336363921715,0.78869153040133,0.008642585058474817,-0.03937169895959858
2013-09-10,0.020372200144129077,0.7257633633646181,0.028070031049354904,0.006870456889614962
2013-09-11,-8.729040256494914e-05,-0.140987433103831,0.0006191360509462118,0.020366909719499837
2013-09-12,0.0065877057476823216,0.20083243304692733,0.03280200138860545,0.06826883640974724
2013-09-13,-0.0038749984555518525,-0.6886984950856174,0.005626552814044006,0.0776620927124918
2013-09-14,0.008429049714573584,-0.46365132798859143,-0.018179716536433577,0.04900439166325565
2013-09-15,0.0030129391685123842,-0.5504536292815381,-0.005473556732553342,0.01477776328906999
2013-09-16,-0.001331760215983322,-0.13652321357576458,0.009754826165472963,0.02404272219951964
2013-09-17,0.003832265278574714,0.49866166043019167,0.007685101106968295,-0.0008611595735983357
2013-09-18,0.0020921563691587075,0.5714681607858241,0.003661020005527149,-0.0028140119178670098
2013-09-19,-0.0020256450836683604,0.14403173077250386,-0.014063880735196044,0.0013662376240983765
2013-09-20,0.003305613452458582,-0.25065625650328194,-0.013187835398855485,-0.006401095518577482
2013-09-21,0.0047839020988652845,-0.8983678219629567,-0.0053251040185436915,-0.0212397491424422
2013-09-22,0.0019067252373579633,-1.2867143314656397,-0.0014818559106170026,-0.030143575486878627
2013-09-23,0.0004217134729833927,0.6176652068551078,0.0006827541333120912,-0.033021529529629
2013-09-24,-0.0015937725538509864,1.2539301085340426,-0.0012710218400563411,-0.020474652621833123
2013-09-25,0.0004433724491929688,0.0390307934933265,0.01135955509766351,0.0038914750627083716
2013-09-26,0.0002774469383000509,-0.2684616175150012,-0.0010334696664209275,0.008222875360019755
2013-09-27,0.005508058077968455,0.40658819175183325,0.01354701929300095,0.023397818209994092
2013-09-28,-0.0006457532244308977,-0.20825566096193526,0.0031007715298021488,0.025870723551612462
2013-09-29,-0.0054520952832885486,-0.5845290085745747,0.009327330557270308,0.036757099815903915
2013-09-30,-0.006804193130915792,0.598360197677005,-0.011371399964990148,0.01345531863628513
2013-10-01,0.001026786061118382,0.10667153728193046,0.009625679795019826,0.024269066030033093
2013-10-02,-0.22849880683937107,1.657055360252687,-0.1378944918319005,-0.12877450491972053
2013-10-03,0.007391514071765385,1.242031021018792,0.005951150934782934,-0.12629885812654362
2013-10-04,-0.14311933186072529,-1.5241741956021908,0.09389958987212732,-0.05309081421732753
2013-10-05,-0.014920934955541544,-2.174921867997413,0.0068604464257284725,-0.03562833860157166
2013-10-06,-0.00436613578969264,-1.2075267747944478,0.0036157672697865184,-0.04136887139784062
2013-10-07,0.011431234738348197,1.3875889194001028,0.008238199785632672,0.12112556317393319
2013-10-08,0.00947074557923154,1.2051597651683599,0.007858497979235546,0.12325128819287978
2013-10-09,0.005161166200611605,0.46400069316485215,0.011123186401745144,0.03825381430137842
