date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin,btc_tot,turnover,price,turnover_pct_change,log_btc_tot
2017-04-09,-0.005962097804917588,-0.6061521349083652,0.009835975923468299,0.04823624300614204,16264862.5,0.0002961859805909825,1196.69217607,-0.3512006679388775,16.60451766411884
2017-04-10,-0.007652565075911368,-0.8262505903582236,0.0092617968025821,0.07152944451047727,16266825.0,0.0002248020933992958,1207.77569584,-0.3460922347726908,16.604638315714453
2017-04-11,-0.003426770258109618,-0.8292489814376465,0.004132378012896343,0.036218636999522325,16268787.5,0.00021438310065455095,1212.76668157,-0.6183937368369605,16.60475895275501
2017-04-12,-0.0018545621052780427,-0.760663801806114,0.0024380838168907015,0.021475914589106804,16270468.75,0.0002135890907082809,1215.72350839,-0.36274621577240396,16.60486228947473
2017-04-13,0.0006006214542862545,-0.01975277068965564,-0.030406947142903595,-0.005298674234711087,16272150.0,0.00043849786023973474,1178.75706793,1.6210308837469367,16.604965615517077
2017-04-14,-0.003084619506676222,0.2894284227594168,-0.010657624697904211,-0.02548513242574757,16273956.25,0.0005519719826179329,1166.19431749,0.8635992882464536,16.6050766118979
2017-04-15,-0.014252779033836293,-1.2640450408467787,0.01127553099238332,-0.02354072720450462,16275762.5,0.00011086735855232589,1179.34377766,-0.5068223926393687,16.605187595959897
2017-04-16,0.013185611017561364,-0.8815755779718311,-0.014956869662719585,-0.0421038901018429,16277537.5,0.00016366052193336983,1161.70448649,-0.2365978408107532,16.60529664788408
2017-04-17,-0.007963178307693698,-0.5112873967924054,0.015574759631571622,-0.02955092462395248,16279312.5,0.0002192245572268485,1179.79775463,0.026384617771815444,16.605405687917237
2017-04-18,-0.0003244348979826583,-0.01609183846610307,0.020161456297617564,0.0210621240334099,16281118.75,0.000338685718664757,1203.5841955,-0.22762287031550987,16.605516635465076
2017-04-19,-0.0005123393858180088,0.12589439748134446,-0.004069596392436203,0.027861374063228306,16282925.0,0.00037134110957091557,1198.6860936,-0.327246452238949,16.605627570704918
2017-04-20,0.002734373396621435,0.1372561678880908,0.019921679576912377,0.03664932738760829,16284831.25,0.0003667790780171578,1222.56593387,2.3082692941047176,16.60574463434219
2017-04-21,2.3530706179294318e-05,0.001507367367141299,0.015610465432802867,0.0688180785731074,16286737.5,0.00030841281259675246,1241.65075712,0.8844667544340032,16.60586168427717
2017-04-22,0.002002000143507716,-0.18930429947185523,-0.010575566160373251,0.04129677528948994,16288600.0,0.0002562088340753656,1228.51959739,0.16870499051913512,16.60597603458909
2017-04-23,-0.003962269965628648,-0.632841062333247,0.006261082286632913,0.027108418590064298,16290462.5,0.00015989245027512263,1236.21145968,-0.5279031814347337,16.60609037182651
2017-04-24,-0.0022284019342154095,-0.42668217090638727,0.005222627253165246,0.036691539156769926,16292162.5,0.00018712610434802623,1242.66773134,-0.49608028972539475,16.606194721921174
2017-04-25,0.003238866863559232,0.16571213856270006,0.01954513949099601,0.03630880788530155,16293862.5,0.0003221933125543437,1266.95584549,-0.12156027465865538,16.60629906112803
2017-04-26,0.014852958529016778,0.7001787768827521,0.021213094454452408,0.04202561959615281,16295737.5,0.0005343507185514004,1293.83189951,0.7325827485969596,16.606414128511616
2017-04-27,0.00969014170381228,0.4640171057130571,0.02088315621235859,0.07515679520795548,16297612.5,0.00040926163070327017,1320.85119318,0.5973751731873658,16.606529182656224
2017-04-28,0.0003743669064265742,0.6490099711453174,0.0005768276653221882,0.06908335652551445,16299543.75,0.0005051844192694043,1321.61309669,2.159526409159076,16.606647674587695
2017-04-29,-0.0009069973511863102,-0.1325430505791516,0.006843039655592298,0.07080671201232436,16301475.0,0.00024092608888582167,1330.65694752,0.28750657063717644,16.606766152480493
2017-04-30,-0.0007388396332699243,-0.26435927028544803,0.002794831565664957,0.05321421761460443,16303356.25,0.00021689864079980464,1334.37590956,-0.3268058884269338,16.60688154948946
2017-05-01,0.023626794978005992,0.6142811655552425,0.038462509194222116,0.07100416659597908,16305237.5,0.0005277086538647474,1385.69935525,-0.012430159548880826,16.606996933183495
2017-05-02,0.024947709887942444,0.6494910602832444,0.03841116747174733,0.0893927284766507,16307050.0,0.000547044981031517,1438.92568525,0.3366632491090884,16.607108087606615
2017-05-03,0.022596730116362762,0.8177935115543136,0.027631339448285663,0.1188487258513018,16308862.5,0.0006792374077100718,1478.6851293,0.3445335639851723,16.607219229675806
2017-05-04,0.05741729362221518,1.3724534473771586,0.041835512695853616,0.1577339168229499,16310718.75,0.0011985081734488248,1540.5466798,3.9745885926733946,16.607333041682637
2017-05-05,0.0103772213457876,1.1366092644478094,0.009129981314052626,0.16504789322269842,16312575.0,0.0009565433027097193,1554.6118422,3.410093577269576,16.607446840737765
2017-05-06,-0.0028343721925530962,0.3343661086686103,-0.008476852525033385,0.11238676776457268,16314668.75,0.00048429685954242866,1541.43362688,-0.08226470042586276,16.607575184401664
2017-05-07,-0.0001747996035845668,0.21216923563301204,-0.0008238687529935618,0.07035665821227655,16316762.5,0.00046993304285271054,1540.16368788,-0.1409608731505093,16.607703511595577
