date,RV_Bitcoin,V_Bitcoin,R_Bitcoin
2017-04-17,-0.0017827070634823668,-0.19223659924118763,0.00927350499602686
2017-04-18,-0.0020130050813543104,-0.13532358652475907,0.014875493127622708
2017-04-19,9.78024067700366e-05,-0.08587263928336597,-0.001138923964445815
2017-04-20,-6.038565176097634e-05,-0.003889523707812259,0.015525204703005002
2017-04-21,0.0008869388830720212,-0.15506669166517284,-0.005719725323005798
2017-04-22,-0.0018936888339946458,-0.23956339954276729,0.00790475021480308
2017-04-23,0.003950981161253131,-0.19863114310722807,-0.0198910457818805
2017-04-24,-0.010619015387326462,-0.29854172253689626,0.035569619204612435
2017-04-25,-0.003481689667481522,-0.28374408981760624,0.012270527536695441
2017-04-26,0.00017563192232351868,0.014256603039203952,0.012319338754158471
2017-04-27,0.009368722245650432,0.32747838184059574,0.028608673931370454
2017-04-28,-0.00046322845722251705,0.4883280279486435,-0.0009486010032404568
2017-04-29,0.0010147443459498848,0.25158015754351837,0.0040334832280020105
2017-04-30,0.004541326126083203,0.22998771878143742,0.0197459505670341
2017-05-01,0.04202319391701825,0.7684526231014779,0.054685471366357596
2017-05-02,0.007776826987009026,0.354117144289944,0.021961170512099004
2017-05-03,0.013919565110972238,0.5425978691849416,0.025653556531435306
2017-05-04,0.031881579936918265,0.998453624384247,0.031930957190505316
2017-05-05,0.011539867197186443,0.998003801636532,0.011562949137331247
2017-05-06,0.007586232573003758,0.5053535527057313,0.015011732939020694
2017-05-07,0.012668608197533317,1.116761508780879,0.011344058778819388
2017-05-08,0.10580335057239315,1.3339961141222858,0.07931308753624622
2017-05-09,0.02185037494176607,1.1763774962790485,0.018574288449821674
2017-05-10,0.016318388119609964,0.9016256144047361,0.01809885151763746
2017-05-11,0.025459274014350077,0.7405441466351803,0.03437914421446675
2017-05-12,-0.04349161832289677,0.6466444211626907,-0.06725739355285432
2017-05-13,0.017648536549161906,0.3772196933125933,0.04678583027884753
2017-05-14,0.00019237660206408935,0.08680561320787206,0.0022161769838939804
2017-05-15,-0.02321164449888517,0.5957402929977071,-0.03896269023887311
2017-05-16,-0.0019668510595041108,0.859103740546157,-0.0022894220647365904
2017-05-17,0.05730604634024131,0.9498707193695672,0.060330364092363586
2017-05-18,0.02030428274144102,0.7534585017545723,0.02694811020667842
2017-05-19,0.051677782093776256,0.9852740071816122,0.052450162814708934
2017-05-20,0.03811023720370444,0.7807884930135565,0.04880993706325376
2017-05-21,-0.019600817244223655,0.9387183949816311,-0.020880401778647584
2017-05-22,0.09327359666260988,1.4401669100432635,0.06476582402508324
2017-05-23,0.0731327712008869,1.0811234180928295,0.06764516425876499
2017-05-24,0.0680106829042366,1.2807445936102013,0.053102455589936204
2017-05-25,-0.09022583663635386,1.5900725763598729,-0.05674321913211433
2017-05-26,-0.055619348285827465,1.2500144833450335,-0.04449496307993994
2017-05-27,-0.08777584564108612,1.1820194311026633,-0.07425922394457019
2017-05-28,0.043205427816500525,0.7533588524093737,0.05735039507178019
2017-05-29,0.02629495017485408,0.5679456325713907,0.04629835791817416
2017-05-30,-0.032296155032488276,0.9090033722589297,-0.03552919165990587
2017-05-31,0.048208690668076745,0.9453448736946193,0.05099587675306938
2017-06-01,0.05176562807226934,0.9743759749791465,0.05312695448322935
2017-06-02,0.023881399089821235,0.7128243862699719,0.033502500124590995
2017-06-03,0.00884439274864554,0.8212579692030708,0.010769323501637285
2017-06-04,-0.0009517181317224321,0.6762441250361455,-0.0014073588168644902
2017-06-05,0.044986357236324534,0.6456981826844128,0.06967087478750389
2017-06-06,0.06745796155139984,1.0275340193657065,0.06565034371615397
2017-06-07,-0.030815502898039363,0.6733130944571606,-0.045766974015088
2017-06-08,0.012426228392692182,0.4621623218809958,0.026887151557741795
2017-06-09,0.003110749974802301,0.4798011184334747,0.006483415430457384
2017-06-10,0.03748831346089517,0.8543976951897534,0.04387688973408266
2017-06-11,0.0023997484264815143,0.6801694648291985,0.003528162539734314
2017-06-12,-0.1029426273445041,1.0202211718508813,-0.10090226529777457
2017-06-13,0.01326547160323049,0.6147629594023343,0.021578189447404306
2017-06-14,-0.040108804036895526,0.5173340742669161,-0.07752979367100721
2017-06-15,-0.010908366529577069,0.6542331327766462,-0.016673515881533874
2017-06-16,0.0020349473471873,0.09291016178086053,0.021902311955789733
2017-06-17,0.017015143135441134,0.3120715037517954,0.05452321961755935
2017-06-18,-0.001277935813696761,0.03154609321387625,-0.040510113408738446
2017-06-19,0.003408136695022467,0.21023773078089647,0.016210870819255208
2017-06-20,0.022302607925402607,0.4369077349544028,0.05104649366697567
2017-06-21,-0.0035012387219341312,0.2915153423362824,-0.012010478398406965
2017-06-22,-0.0007837609645930675,-0.1292220484296287,0.006065226283886727
2017-06-23,-0.004132178059736566,-0.28301862897701113,0.014600374804558225
2017-06-24,0.013112392212387658,-0.26428031799474994,-0.049615470088272495
2017-06-25,0.0007242140197413116,-0.09783902628583974,-0.00740209758042254
2017-06-26,-0.010751935260972609,0.25091175814811706,-0.04285146037128151
2017-06-27,0.004158482299826451,0.1392782494054714,0.029857370534003058
2017-06-28,-0.0008312477883977731,-0.09497396676346881,0.008752375168955329
2017-06-29,0.004408910940364185,-0.32004566676459945,-0.013775880751439873
2017-06-30,0.00977561961478994,-0.42447719562634134,-0.023029787502165888
2017-07-01,0.009815811451447136,-0.5260630304862417,-0.018659002595894925
2017-07-02,-0.014741406150884113,-0.4990084864381963,0.029541393686718154
2017-07-03,-0.007424693152488889,-0.3231423970466878,0.022976536722961072
2017-07-04,-0.004596423247807011,-0.3136110961354994,0.014656443296958699
2017-07-05,-4.908562941639654e-05,-0.3648661054708704,0.00013453052689849088
2017-07-06,-0.0014571116352520412,-0.5770760888598829,0.00252499048804955
2017-07-07,0.01340286434364369,-0.3889007320606801,-0.03446345876652257
2017-07-08,-0.012750170502406857,-0.6095927190127561,0.02091588384299592
2017-07-09,0.01920739439979368,-0.9336246033263791,-0.020572930845395798
2017-07-10,0.010642355426982351,-0.18372726625671376,-0.05792474706564388
2017-07-11,-0.0001712354208252583,0.011684392005555821,-0.01465505614188889
2017-07-12,-0.0039407903872668735,-0.15090483799260568,0.026114407196540457
2017-07-13,0.007519225932691096,-0.4405818255099341,-0.01706658218138768
2017-07-14,0.019931876659991535,-0.37730709679346575,-0.05282666779761647
2017-07-15,0.024897676144772996,-0.23714165831272283,-0.10499073137095127
2017-07-16,0.001680606028398346,-0.048657244581754355,-0.03453968762194448
2017-07-17,-0.003380417088791537,-0.02184800732205261,0.15472427480283124
2017-07-18,0.008422950660028678,0.20746974113313144,0.040598453605934504
2017-07-19,-0.00017824199031123576,0.009093988701714295,-0.019599979300352066
2017-07-20,0.14350488620911434,0.5995338101225478,0.2393607896438421
2017-07-21,-0.010196813109577664,0.19174146167609507,-0.05318001135718331
2017-07-22,-0.0026612121901698955,-0.049869875192804614,0.05336312112034047
2017-07-23,0.004117761592943033,-0.1451505796231949,-0.0283688952784934
2017-07-24,-0.003167993279051882,-0.3536340494326744,0.008958394374450673
2017-07-25,-0.011198958381896561,0.17295415678860593,-0.06475102183051051
2017-07-26,0.0047613650508384914,-0.2608454566486138,-0.01825358628826934
2017-07-27,-0.02395635286464722,-0.42574577919961953,0.05626914941983441
2017-07-28,0.007350056287717202,0.14310087727462673,0.05136276190404909
2017-07-29,0.011393081818019634,-0.38763663708375873,-0.0293911378029984
2017-07-30,-0.005836737091523625,-0.5178513453688467,0.011271066771809446
2017-07-31,-0.012898987599419853,-0.3009887494022365,0.042855381222843825
2017-08-01,-0.008133562618339495,0.14888437699908508,-0.05463006114059554
2017-08-02,5.3739944891183764e-05,-0.019246263847154665,-0.0027922273807510223
2017-08-03,-0.011141336364526988,-0.32107682589020214,0.03469990814079171
2017-08-04,-0.003018068405625236,-0.09285725097969788,0.03250223729200319
