date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin,btc_tot,turnover,turnover_pct_change,log_btc_tot
2011-12-23,0.0,0.0,0.0005827622491410001,0.0,7939250.0,1.8829557184872628e-05,,15.887329370323553
2011-12-24,0.0,0.0,0.03433687490848869,0.0,7946900.0,3.4258383445116965e-06,,15.888292473478353
2011-12-25,-0.0,0.0,-0.00601016981755198,0.0,7954550.0,3.0400742971004015e-06,,15.88925464995788
2011-12-26,-0.0,0.0,-0.001852979464901372,0.0,7962825.0,7.125185481283338e-06,,15.890294394356124
2011-12-27,0.0,0.0,0.0034134407049268845,0.03031825455524939,7971100.0,7.285552482091555e-06,5.7706165441877095,15.891333058808721
2011-12-28,-0.0,0.0,-0.009921683679637194,0.019501635677985796,7978350.0,4.455823140122957e-06,-0.7633601737749469,15.892242181129472
2011-12-29,0.0,0.0,0.018844237842889244,0.004231205692840634,7985600.0,4.5783613266379486e-06,0.3364207140633566,15.893150477697482
2011-12-30,-0.0,0.0,-0.026670889010300014,-0.016642387089900734,7992825.0,7.0988730129835194e-06,1.3350985269519127,15.894054822211087
2011-12-31,0.0,0.0,0.05429091065311642,0.03866962670175833,8000050.0,1.191466029587315e-05,0.6721894927747434,15.894958349624579
2012-01-01,0.0,0.0,0.09739851489251672,0.13595698399824863,8007575.0,2.6976956194603233e-06,-0.6297198289228627,15.895898526640757
2012-01-02,0.0,0.0,0.02108959836777724,0.17153748489783727,8015100.0,2.376514329203628e-06,-0.46664976268828107,15.896837820554321
2012-01-03,0.0,0.0,0.055928135554,0.2141791121858967,8023000.0,1.0973112416801696e-05,1.396733598319912,15.897822974735792
2012-01-04,0.0,0.0,0.003396810537791284,0.2516870551114423,8030900.0,1.3352583176231805e-05,0.8809440810971729,15.898807159343605
2012-01-05,0.0,0.0,0.17027406817625157,0.3893858775291812,8038825.0,1.1792995774880036e-05,-0.010211329401917935,15.899793486196426
2012-01-06,0.0,0.0,0.06067439796184737,0.3428904898138079,8046750.0,4.210736845310218e-06,0.5608643224740752,15.900778841167103
2012-01-07,0.0,0.0,0.03409910511222547,0.3599999999999999,8055300.0,3.6728363934304125e-08,-0.9845452798314868,15.901840817847532
